event_id,session_id,user_id,timestamp,ts,action_type,tool,amount,recipient_id,recipient_type,category,request_status,decision_status,balance_before,policy_auto_limit,policy_daily_limit,policy_allowed_tools,source,scenario,risk_label,fraud_label,policy_violation_label,is_new_recipient
E0002237,U005-normal-071,U005,2026-07-11T01:49:35,1783702175.0,PAYMENT,payment.execute,267000.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002238,U005-normal-071,U005,2026-07-11T02:15:10,1783703710.0,PAYMENT,payment.execute,59900.0,U005-R003,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002239,U005-normal-071,U005,2026-07-11T10:03:32,1783731812.0,PAYMENT,payment.execute,89900.0,U005-R019,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002240,U005-normal-071,U005,2026-07-11T12:17:26,1783739846.0,PAYMENT,payment.execute,149800.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002241,U005-normal-071,U005,2026-07-11T13:50:12,1783745412.0,TRANSFER,transfer.execute,1642000.0,U005-R018,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002242,U005-normal-071,U005,2026-07-11T14:06:45,1783746405.0,TRANSFER,transfer.execute,108700.0,U005-R000,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002243,U005-normal-071,U005,2026-07-11T19:06:04,1783764364.0,PAYMENT,payment.execute,57900.0,U005-R015,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002244,U005-normal-071,U005,2026-07-11T20:45:12,1783770312.0,PAYMENT,payment.execute,62300.0,U005-R016,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002245,U005-paysim-fraud-004,U005,2026-07-12T01:13:00,1783786380.0,TRANSFER,transfer.execute,12929073.501892788,U005-N869007,PERSON,P2P,SUCCESS,NOT_EVALUATED,13114073.501892788,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,ACCOUNT_DRAIN_TRANSFER,1,1,1,1
E0002246,U005-paysim-fraud-004,U005,2026-07-12T01:16:00,1783786560.0,TRANSFER,transfer.execute,1559497.9576748032,U005-N869007,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,FOLLOW_UP_CASHOUT_PROXY,1,1,1,0
E0002247,U005-normal-072,U005,2026-07-12T02:43:50,1783791830.0,PAYMENT,payment.execute,1166000.0,U005-R012,BILL,UTILITY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002248,U005-normal-072,U005,2026-07-12T07:45:25,1783809925.0,PAYMENT,payment.execute,115200.0,U005-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002249,U005-normal-072,U005,2026-07-12T08:23:56,1783812236.0,TRANSFER,transfer.execute,28400.0,U005-R017,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002250,U005-normal-072,U005,2026-07-12T09:09:23,1783814963.0,PAYMENT,payment.execute,37100.0,U005-R013,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002251,U005-normal-072,U005,2026-07-12T09:15:51,1783815351.0,PAYMENT,payment.execute,241700.0,U005-R002,BILL,UTILITY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002252,U005-normal-072,U005,2026-07-12T09:37:17,1783816637.0,PAYMENT,payment.execute,493200.0,U005-R004,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002253,U005-normal-072,U005,2026-07-12T18:40:09,1783849209.0,TRANSFER,transfer.execute,65700.0,U005-R000,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002254,U005-normal-072,U005,2026-07-12T21:40:50,1783860050.0,PAYMENT,payment.execute,152800.0,U005-R006,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002255,U005-normal-072,U005,2026-07-12T23:26:47,1783866407.0,PAYMENT,payment.execute,275700.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002256,U005-agent-normal-020,U005,2026-07-13T07:18:14,1783894694.0,HISTORY_READ,history.read,0.0,U005-R017,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0002257,U005-normal-073,U005,2026-07-13T08:38:55,1783899535.0,TRANSFER,transfer.execute,70000.0,U005-R017,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002258,U005-normal-073,U005,2026-07-13T12:39:47,1783913987.0,PAYMENT,payment.execute,11500.0,U005-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002259,U005-normal-073,U005,2026-07-13T16:43:51,1783928631.0,PAYMENT,payment.execute,73500.0,U005-R021,BILL,UTILITY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002260,U005-normal-073,U005,2026-07-13T18:40:36,1783935636.0,TRANSFER,transfer.execute,67400.0,U005-R010,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002261,U005-normal-073,U005,2026-07-13T20:05:35,1783940735.0,TRANSFER,transfer.execute,8300.0,U005-R018,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002262,U005-normal-073,U005,2026-07-13T20:08:32,1783940912.0,TRANSFER,transfer.execute,366000.0,U005-R025,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002263,U005-normal-074,U005,2026-07-14T06:06:55,1783976815.0,TRANSFER,transfer.execute,61500.0,U005-R017,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002264,U005-normal-074,U005,2026-07-14T10:32:39,1783992759.0,PAYMENT,payment.execute,72200.0,U005-R004,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002265,U005-normal-074,U005,2026-07-14T12:05:52,1783998352.0,PAYMENT,payment.execute,58200.0,U005-R021,BILL,UTILITY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002266,U005-normal-074,U005,2026-07-14T12:13:19,1783998799.0,PAYMENT,payment.execute,52900.0,U005-R007,BILL,UTILITY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002267,U005-normal-074,U005,2026-07-14T12:28:35,1783999715.0,PAYMENT,payment.execute,15300.0,U005-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002268,U005-normal-074,U005,2026-07-14T16:13:53,1784013233.0,PAYMENT,payment.execute,57200.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002269,U005-normal-074,U005,2026-07-14T16:18:55,1784013535.0,PAYMENT,payment.execute,106300.0,U005-R024,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002270,U005-normal-074,U005,2026-07-14T17:11:01,1784016661.0,PAYMENT,payment.execute,142900.0,U005-R016,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002271,U005-normal-074,U005,2026-07-14T19:56:10,1784026570.0,TRANSFER,transfer.execute,128200.0,U005-R025,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002272,U005-normal-074,U005,2026-07-14T22:09:41,1784034581.0,PAYMENT,payment.execute,124600.0,U005-R023,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002273,U005-normal-075,U005,2026-07-15T08:11:55,1784070715.0,PAYMENT,payment.execute,84800.0,U005-R011,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002274,U005-normal-075,U005,2026-07-15T17:14:37,1784103277.0,PAYMENT,payment.execute,27200.0,U005-R011,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002275,U005-misuse-POLICY_CONFLICT-007,U005,2026-07-15T19:01:00,1784109660.0,TRANSFER,transfer.execute,2596000.0,U005-N588437,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,POLICY_CONFLICT,1,0,1,1
E0002276,U005-agent-normal-016,U005,2026-07-15T21:37:39,1784119059.0,PAYMENT,payment.execute,72700.0,U005-R006,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0002277,U005-normal-076,U005,2026-07-16T08:19:14,1784157554.0,PAYMENT,payment.execute,120700.0,U005-R015,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002278,U005-normal-076,U005,2026-07-16T10:47:10,1784166430.0,TRANSFER,transfer.execute,160500.0,U005-R028,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002279,U005-normal-076,U005,2026-07-16T12:08:45,1784171325.0,PAYMENT,payment.execute,73200.0,U005-R021,BILL,UTILITY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002280,U005-normal-076,U005,2026-07-16T19:16:05,1784196965.0,PAYMENT,payment.execute,54400.0,U005-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002281,U005-normal-076,U005,2026-07-16T19:31:55,1784197915.0,PAYMENT,payment.execute,162300.0,U005-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002282,U005-normal-076,U005,2026-07-16T19:43:23,1784198603.0,TRANSFER,transfer.execute,288100.0,U005-R029,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002283,U005-paysim-fraud-003,U005,2026-07-17T00:22:00,1784215320.0,TRANSFER,transfer.execute,5709714.70336549,U005-N448254,PERSON,P2P,SUCCESS,NOT_EVALUATED,5894714.70336549,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,ACCOUNT_DRAIN_TRANSFER,1,1,1,1
E0002284,U005-paysim-fraud-003,U005,2026-07-17T00:26:00,1784215560.0,TRANSFER,transfer.execute,1907704.605101903,U005-N448254,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,FOLLOW_UP_CASHOUT_PROXY,1,1,0,0
E0002285,U005-normal-077,U005,2026-07-17T01:29:05,1784219345.0,PAYMENT,payment.execute,236700.0,U005-R027,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002286,U005-normal-077,U005,2026-07-17T05:14:15,1784232855.0,PAYMENT,payment.execute,40700.0,U005-R015,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002287,U005-normal-077,U005,2026-07-17T12:04:43,1784257483.0,PAYMENT,payment.execute,311500.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002288,U005-normal-077,U005,2026-07-17T12:50:49,1784260249.0,TRANSFER,transfer.execute,202000.0,U005-R025,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002289,U005-normal-077,U005,2026-07-17T13:57:26,1784264246.0,PAYMENT,payment.execute,93300.0,U005-R006,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002290,U005-normal-077,U005,2026-07-17T16:20:22,1784272822.0,PAYMENT,payment.execute,187200.0,U005-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002291,U005-normal-078,U005,2026-07-18T00:13:36,1784301216.0,PAYMENT,payment.execute,141700.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002292,U005-normal-078,U005,2026-07-18T01:42:16,1784306536.0,PAYMENT,payment.execute,48200.0,U005-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002293,U005-normal-078,U005,2026-07-18T02:27:13,1784309233.0,PAYMENT,payment.execute,42800.0,U005-R015,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002294,U005-normal-078,U005,2026-07-18T07:10:32,1784326232.0,PAYMENT,payment.execute,111800.0,U005-R013,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002295,U005-normal-078,U005,2026-07-18T07:23:22,1784327002.0,PAYMENT,payment.execute,250400.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002296,U005-normal-078,U005,2026-07-18T19:31:50,1784370710.0,PAYMENT,payment.execute,139000.0,U005-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002297,U005-normal-078,U005,2026-07-18T19:59:25,1784372365.0,PAYMENT,payment.execute,74200.0,U005-R019,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002298,U005-normal-079,U005,2026-07-19T07:39:49,1784414389.0,TRANSFER,transfer.execute,54700.0,U005-R025,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002299,U005-normal-079,U005,2026-07-19T16:57:20,1784447840.0,PAYMENT,payment.execute,73400.0,U005-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002300,U005-normal-079,U005,2026-07-19T18:02:39,1784451759.0,PAYMENT,payment.execute,165400.0,U005-R011,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002301,U005-normal-079,U005,2026-07-19T18:36:28,1784453788.0,TRANSFER,transfer.execute,195500.0,U005-R000,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002302,U005-normal-079,U005,2026-07-19T22:03:03,1784466183.0,TRANSFER,transfer.execute,63200.0,U005-R025,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002303,U005-normal-079,U005,2026-07-19T23:28:25,1784471305.0,PAYMENT,payment.execute,48700.0,U005-R011,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002304,U005-normal-080,U005,2026-07-20T11:18:16,1784513896.0,PAYMENT,payment.execute,29300.0,U005-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002305,U005-normal-080,U005,2026-07-20T13:13:30,1784520810.0,PAYMENT,payment.execute,216100.0,U005-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002306,U005-normal-080,U005,2026-07-20T19:53:16,1784544796.0,PAYMENT,payment.execute,30700.0,U005-R008,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002307,U005-normal-080,U005,2026-07-20T21:23:25,1784550205.0,PAYMENT,payment.execute,148600.0,U005-R030,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002308,U005-normal-080,U005,2026-07-20T22:18:13,1784553493.0,TRANSFER,transfer.execute,319600.0,U005-R000,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002309,U005-agent-normal-030,U005,2026-07-21T07:56:52,1784588212.0,BALANCE_READ,balance.read,0.0,U005-R022,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0002310,U005-normal-081,U005,2026-07-21T19:23:36,1784629416.0,PAYMENT,payment.execute,268200.0,U005-R015,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002311,U005-normal-081,U005,2026-07-21T19:30:36,1784629836.0,PAYMENT,payment.execute,61200.0,U005-R031,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002312,U005-normal-082,U005,2026-07-22T06:31:29,1784669489.0,PAYMENT,payment.execute,206200.0,U005-R016,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002313,U005-normal-082,U005,2026-07-22T07:42:05,1784673725.0,PAYMENT,payment.execute,299700.0,U005-R016,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002314,U005-normal-082,U005,2026-07-22T08:03:31,1784675011.0,TRANSFER,transfer.execute,1650000.0,U005-R018,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002315,U005-normal-082,U005,2026-07-22T16:37:38,1784705858.0,TRANSFER,transfer.execute,209200.0,U005-R000,PERSON,P2P,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002316,U005-agent-normal-023,U005,2026-07-22T17:14:02,1784708042.0,PAYMENT,payment.execute,50700.0,U005-R007,BILL,UTILITY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0002317,U005-normal-082,U005,2026-07-22T18:56:23,1784714183.0,PAYMENT,payment.execute,179700.0,U005-R008,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002318,U005-normal-082,U005,2026-07-22T19:35:19,1784716519.0,PAYMENT,payment.execute,136800.0,U005-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002319,U005-normal-083,U005,2026-07-23T20:22:27,1784805747.0,PAYMENT,payment.execute,198200.0,U005-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002320,U005-normal-083,U005,2026-07-23T20:33:50,1784806430.0,PAYMENT,payment.execute,122100.0,U005-R016,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002321,U005-normal-084,U005,2026-07-24T17:01:39,1784880099.0,PAYMENT,payment.execute,23300.0,U005-R024,MERCHANT,CLOUD,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0002322,U005-agent-normal-021,U005,2026-07-24T21:21:09,1784895669.0,BALANCE_READ,balance.read,0.0,U005-R026,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0002323,U005-normal-085,U005,2026-07-25T07:17:38,1784931458.0,PAYMENT,payment.execute,46800.0,U005-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,2791824.8440072592,2200000.0,8500000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
